,리뷰,메뉴
1391,개인적인 의견으로 닭없이 튀김 부스러기도 보이고 양도 약간 아쉬웠습니다. 그리고 맛은 솔직히 그저그랬습니다.,
1392,양도 많구 맛있어요 ㅎㅎ 배달하시는 오빠도 잘생겼어요!!!,"허니버터순살치킨/1,콜라 1.25L/1"
1393,얼마전 처음 알게 됐는데 맛있어서 계속 시키게 되네요. 멀리서 오는데도 배달도 안 늦고.. 별 다섯개 추천임당,"핫 후라이드치킨/1,콜라 1.25L/1"
1394,주문한지 2시간이 다되어가는데 아직도 못받았어요 2시간 기다릴 자신 없으며ᆞ 절대 시키지 마세요 진짜 너무 화가나네요 전화해도 출발했다고하는데 그후로 40분이 다지나 가네요,순살반반（후라이드＋양념）/1
1395,진짜 다른 치킨집 보다 양도 많고 무도 직접 담그셔서 맛있어요 사장님도 착하시구 배달하시는 분도 친절하셔서 기분이 너무 좋네요 나중에는 데리야끼치킨 시켜먹고 리뷰남기겠습니다 자담 짱짱맨 👍🏻👍🏻,후라이드치킨/1
1396,아침 드라마에서 나오는 상호를 보고 시켜봤는데요 ㅎㅎ 보통 맛집 맛집 소문만듣고 시키면 실망이 많았는데 별 기대없이 시킨 치킨에서 굉장한 만족감을 느낍니다!! 바삭하고 매콤해요 ㅇ.< 짱짱,핫 후라이드치킨/1
1397,닭냄새가 너무나요.. 먹다버렸어요..치킨집 계속하실꺼면 닭냄새잡는 연구좀해보세요,
1398,배달 예정문자가 안와서 혹시 잘못됐나 했는데 주문한지 20분만에 초스피드로 배달해 주셨습니다~~ 한동안 맥시카나 땡초만 먹다가 간만에 자담시켰는데 하.. 완전 바삭바삭 맛있구요 치킨무를 원래 안먹는데 여기는 정말 짜지않고 신선하고 최고입니다 정말 왜 착한 음식점인지 알겠어요,순살반반（후라이드＋양념）/1
1399,왜케안오나요,
1400,맛있게 먹긴했는데 쫌 느끼하네요,
1401,그냥저냥..,
1402,반반 바삭하고 있네요.다음날 먹어도 냄세없이 맛나게먹었어요~,
1403,맛은 그럭저럭 보통이구 배송은 조금 느린편인듯 해요,
1404,"3시40분에 시켰는데 아직도 안오네요 20분에 다른곳 시켰다가 마감 40분남아서인지 안된다고 취소 되서 여기에 시켰는데 6시가 지난 지금까지 문자한통 없네요 심지어 신용카드로 먼저 결제했는데도 취소도 안시키고 뭐하는건지 ㅡㅡ 그동안 여러군데를 시켜봤지만 취소도 안하고 시간됐다고 문닫아버리는 곳은 여기가 처음. 밥먹고 나가야되는데 굶고나가게 생겼네요 [지담치킨] 안녕하세요 고객님. 자담치킨입니다. 고객님께서 주문접수해주신 3시 40분에 문자로 배달소요시간 35분 안내해드리고, 시간안에 도착하였습니다. 고객님께서 계단위에 음식 조용히 두고 가라고 하셔서 두고 나오면서 노파심에 전화 한 통 드렸는데, 수신이 정지되어있으셔서 안내를 못드렸습니다. 저희 자담치킨은 24시간 운영하고 있으며, 요기요 영업시간에 맞춰 4시 이후에는 준비중으로 표시되는점 양해 부탁드립니다.",
1405,넘넘 맛있었어요 다음에 꼭 여기서 다시 시켜먹을꺼에욥~^^배달하시는 분도 넘넘 친절하세요~~^^,
1406,맛있었어요 배달하시는분도 친절하셨구요,
1407,맛있음,
1408,살안이 조금 싱겁지만 소스 찍어먹으면 맛잇어요^-^ 변함없는 맛이되길 바래요,
1409,맛있어요....,
1410,치킨껍질?이맛잇엇고바삭해서맛잇엇어요,
1411,2번째 시킴 맛남. 순살반반,
1412,너무 다네요,
1413,배달 45분 좀 늦었지만 후라이드 바삭한게 좋더이다,
1414,늘 맛있어서 매주 주말마다 어머니와 함께 주문해서 먹고 있답니다~작년에 처음 주문때와 달리 무와 제품 맛이 좀 떨어진 듯하지만 원재료인 치킨 자체 살이 도톰하니 다른 브랜드 제품보다 질이 좋습니다.,
1415,진짜 맛있네요 ^~^주인아저씨 친절하시고 돈이 아깝지 않아요 ~곧 이사가는데 ㅜㅜ 신사동도 배달 되면 자주 시킬께요♥,
1416,맛나네요♥,
1417,배달이 1시간 걸리긴 햇지만 맛잇어서 기다린 보람은 잇어요.,
1418,맛잇게 잘먹었습니다!!,
1419,평상시 배달도 빠르고 친절하신거 같아서 많이 치킨은 주로 여기서 시켜먹었는데 오늘 진짜로 실망했네요.... 주문에 추가된 1.25L 콜라도 안오고 전화해서 안왔다고 말하니 죄송하다 뭐다 한마디도 없고 기다리고있는데 20분이 넘도록 콜라는 안오고 아무리 바쁘다고 해도 먼저 시켰던 음식에 안온걸 갔다줘야하는것 아닌가요... 진짜 실망이네요...,
1420,약속시간보다 쫌 늦었네요. 잘 먹었습니다.,
1421,닭은 넘 맛잇엇는데요. 무가 너무 커요. 직접 담그신건 알겟는데 너무 커서 애들이랑 먹기 불편해요. 어른입에도 벅찹니다. 무만 좀 작게 하시몀 더 대박 추천입니다.,
1422,배달도 빠르고 맛있어요 짱,
1423,맛나요,
1424,"빨라서 좋은데 닭이 속까지 잘 안익었다능-,-",
1425,배달도20본만에오시고 맛나요,
1426,맛은진짜짱인데요 베리웰이모때부터먹었던사람인데요 배달대행쓰시는건지모르겠지만 치킨무국물이 아주 흥건해져서 왔어요ㅜㅜ,
1427,"반반 시켰는데, 언제나 맛있어요. 세명이 먹었는데 양도 많네요. 많이 파세요.",
1428,"전에먹었을때,괜찮아서 친구놀러와서치맥먹고싶다하길래,강추해서 시켜먹었는데,완전별루 닭비린내나고,무우는완전식초에쩐듯.. 돈아까움...",
1429,넘 맛잇어요!!,
1430,!,
1431,거지같아요 1시간30만에오고 맛도 드럽게없어요,
1432,"늦게까지 문을 열어서 좋네요 치킨도 맛있고 자연을담은치킨 이라는 이름이 어울리네요 음식에서 정성이 느껴지는 참 괜찮은 음식점 이네요 [자담치킨] 안녕하세요 고객님. 자담치킨입니다. 치킨 한마리에도 정성을 쏟고, 믿고 주문해 주신 고객님께 깨끗한 제품으로 보답하는 자담치킨입니다. 만족스럽게 이용해주셨다니 저희업체에서 더욱 감사드리는바입니다. 앞으로도 더욱 만족스러운 업체 되도록 노력하겠습니다. 많은 이용부탁드립니다.",
1433,언제나 맛잇어용,
1434,핫후라이드 마시써쪄,
1435,다른건 맛있는데 이건별루네요 구운치킨운... ㅠㅠ,
1436,다양해서 좋고 맛있어요.,
1437,맛있는데 계속먹음..좀 질령.. 이건 왜 반반이 없죠,
1438,짱맛있어용^^,
1439,뛰김옷이 너무 두껍고 딱딱해요 여러번 튀긴 느낌??? 육질도 질기고...너무 늦은시간 주문해서 그런가??? 암튼 맛을 즐기기엔 좀...,
1440,맛있어요,
1441,맛나맛나,
1442,맛남,
1443,치킨은아주맛있었는데~~무가진짜너무맛없어요ㅡㅡ무가넘넘 ㅠㅠ무만바꾸면항상시켜먹을듯요 치킨에는무인데ㅠㅠ,
1444,배달 음식 만족합니다 ㅎ,
1445,"맛있는데 닭이 오래된건지 늦은밤에 주문해서 튀겨논걸 갖고온건지 닭고기가 부드럽지않네요 ㅠㅠ 그게아쉽 [자담치킨] 안녕하세요 고객님 먼저 자담치킨을 이용해주셔서 감사드립니다. 저희는 고객님께 언제나 신선하고 맛있는 치킨을 배달하기 위해 월,수,금 세번 닭을 구입하고 재고가 남지 않도록 신경쓰고있으며, 신선한 기름에 치킨이 튀겨지도록 기름을 수시로 갈아주고 있습니다. 치킨무 역시 공장에서 판매되는 제품이 아닌 직접 제조하여 사용하고 있습니다. 많은 노력을 기울이고 있으나 음식에 만족을 드리지 못한점 송구합니다. 앞으로도 더 좋은 품질과 서비스를 위해 노력하는 자담 치킨이 되겠습니다. 감사합니다.",
1446,맛있어여. 애들이 좋아해요,
1447,요기요 시키면서 리뷰 한번도 안남겼는데ㅡ여긴 정말 신선하고 맛나서 양도 푸짐하고 꼭 남겨야 겠다는 생각이 드네요! 닭강정 실하고 너무맛나요ㅠㅡㅠ 이름값하는 치킨집!! 추천합니당!!,
1448,"여기 진짜 맛있네요 오래하고, 배달원도 친절하고 배달도 빠르고 ! 고맙습니다",
1449,와 정말맛있게 잘먹었습니다 배달시간도 엄청빠르고 사장님 배달원 너무친절하셔서 너무좋았습니다.,
1450,첫번째 조각의 맛은 앞으로 요기다 였는데 먹다보니 냄새나는 조각들이 섰여있었음 결국 입맛 버렸다는..양을 적게 주더라도 좋은것들만 있었으면 성공했을듯 아쉽지만 재구매는 못할듯 입맛버림..,
1451,자연을담아서그런지 정말자연의맛이나네요 마음놓고먹을수있네요 감사합니다,
1452,정말맛있네요👍👍 그나저나 무가 정말 일품이네요 3개나시켜먹었어요 배달원이정말친절하구요 추천이요,
1453,"리뷰보고시켰다가후회중이요 닭에서냄새많이나고,소스도맛도이상하고,치킨무도 무슨피클도아니고뭣도아닌맛이네요 다신 안시킵니다 참고로 강정순살먹었어요",
1454,닭고기에 카레반죽 향이 너무 강해서 질리는맛이었어요,
1455,리뷰보고 시키긴 했는데요 닭에서 냄세가 좀 났네요 실망입니다.,
1456,돈에비에 양이적긴한대 맛은있내요 양적어서 별3개드려요,
1457,평점이제일좋아서 기대반걱정반으로 주문했는데 맛있어요 친절하구요 ㅎㅎ,
1458,맛있음 착한치킨이라 믿고 매번자담만시킴,
1459,바사삭 맛있네용~~^^무가 독특했어요!건강한 무?,
1460,그렇게 맛있는건 아니고.. 그냥 먹을만해요. 깨끗한 느낌을 많이 받았어요.. 기름을 더러울걸 쓰진 않는듯,
1461,먹을때마다 맛있어요~ 만족합니다~^^,
1462,양념 대박,
1463,완전맛있드라고요..,
1464,사장님짱짱 친절하고 완전 맛있어요!! 새벽에 과제하면서 너무 힘들어서 먹엇는데 완전 꿀맛>< 반반 시켰는데 양념이 진짜 맛나네요ㅎㅎ 살도 부드럽구 바삭바삭 튀김옷도 너무 두껍지 않고 잘먹었습니당 무도 너무 맛있어욯ㅎㅎㅎ 웨지감자도 짱짱 맛있어욬ㅋㅋㅋ 또 시켜먹어야징 단골예약이욤ㅎㅎ,
1465,"고급음식이라고 하여 데리야끼를 추천 받았는데, 맛있게 잘 먹었어요. 덕분에 손님대접을 쉽게 했어요. 다음에 또 주문할께요. 수고하세요..",
1466,토요일에 주문하니 40분 걸린다고 나왔는데 1시간 30분 뒤에 배달받아 먹었어요 ㅠ 쿠폰이라도 하나 더 주실 지 알았는데 그렇지도 않더라구요ㅠ,
1467,맛있어요 ㅎㅎ,
1468,치킨도 예술 골뱅이도 예술입니다 정말 맛있네여@,
1469,사장님 정말 친절하신거 같아요 짱! 여기 치킨 첨 먹어봤는데 깔끔하고 양도 많고 정말 만족스러웠습니다 자주 이용하겠습니다^^,
1470,맛있어요 근데 1시30분이나 기다렸어요 ㅠㅠ,
1471,할인해서싸게먹었어용 양념치킨맛나네용~~~,
1472,배달시간은 35분 정도 걸렸네요. 배달하시는 분도 친절하구요..포장도 깔끔하고... 근데 청담동치킨 카레맛 시켰는데 맛은 그냥 그래요.ㅎㅎ 매장에서 다른메뉴 먹었었는데...그거 만큼은 못하네요. 다른 메뉴는 괜찮았던거 같은데...그래서 별점 3개 입니다. 담에는 별점 후하게 드릴수 있었음 좋겠네요.^^,
1473,배달도 빠르고 맛있게 먹었어요,
1474,발상이 좋아서 주문했는데... 시킬분은 분말을 뿌리지말고 따로 달라고 하세요 ㅎ 특히 짠거 싫어 하시는 분들 ㅎㅎ 치즈가루나 카레가루 좋아하는 분들이 팍팍 뿌려달라고 해서 많이 뿌려주셨는데 전 입맛이 짜서 힘들었어요,
1475,맛있게 먹었습니다. 특히 소스가 맛나요. 무우도 깔끔했고요. 많이 파세요.,
1476,담백하고 깔끔하고 짠맛도 덜하고 닭도 크고 괜찮아요,
1477,진짜맛없어요.... 맛도없이매운맛만나요ㅡㅡ 다신시키고싶지않네요,
1478,요즘 유행하는 치킨스탈은 아니구요 옛날 튀김옷과 옛날 치킨 맛입니다. 솔직히 특별한 건 못느꼈구요. 나쁘지 않다 정도 입니다.,
1479,빠른배달 맛좋은 치킨!,
1480,45분후 배달이라고 써있고 1시간 10분이 지나가고있는 지금도 아직 안오고있네요=_=,
1481,여자분이배달오셨는데 진짜 이뻐요..흠..매일시켜먹어야지ㅋㅋㅋ맛도짱 자담짱인듯,
1482,맛있고 닭도 큰데 잘못튀겨서인지 닭끼리 붙어있는게 많아요ㅜㅜ,
1483,맛있어요!!!,
1484,ㅅ,
1485,양념을 별로 안좋아하는데 리뷰가양념이 맛있다길래 반반 시켰음 양념진짜핵꿀맛. 근데 후라이드는.. 바삭한건좋은데 튀김옷이 진짜 두꺼워서 좀.. 소금이라도 찍어먹으면괜찮을듯.. 양념진짜맛있어요 ㅋ 다못먹고 남겼는데 담날먹어도 식었는데두 맛있음 ㅋㅋ 괜찮네여,
1486,고기 살많고 크고 양념도 맛있는데 기름기가 더 빠졌으면 좋겠네요.. 닭강정 순한맛은 애들용이네요ㅎ,
1487,맛이 깔끔합니다. 특히나 양념맛이 일품이네요.,
1488,양념치킨맛있어요. 배달도빠르네요.,
1489,양녕 대박맛있어요 갑자기전화오시더니 날개가하나빠졌다고....ㅋㅋ 담에 이야기하면 서비스주신다며 후라이드는 기름이조금 많았지만 맛은있었습니다 특히 무우가 짱!!,
1490,양념은맛잇는데 후라이드는기룸완전많고 양도많음 40뷴이나걸림,
1491,평범합니다.,
1492,앞으로더열십히해주세요,
1493,그냥 먹을만 합니다. 개인적은론 튀김옷이 두껍더라구요.,
1494,언제 먹어도 맛있어요ㅎㅎ 오늘은 치즈닭갈비랑 골뱅이소면시킴 침넘어가며 기다리는중ㅎㅎ,
1495,후라이드 치킨이 정말 맛있네요~^^ 배송도 빠르구요~^^ 치킨 강추~^^,
1496,순살 반반 시켯는데 맛있어요 기름도 깨끗한거 쓰시는지 담백헤서 좋았습니다ㅋㅋ 치킨무 짱!!,
1497,새벽4시까지인데 새벽3시40분 넘어서 주문을 했는데 접수가 됐길래 좋았습니다 주문은 순살반반/콜라 1.25리터 추가 2000원 추가했는데 계산이 16000원 닭값만 계산이 됐고 콜라는 오지도 않았고 주문 영수증은 또 가격이 19000원으로 찍혀서 왔습니다 맛은 좋았는데 배달에 조금 신경을 조금 쓰셔야겠어요,
1498,정말 양념맛잇어요!!! 후라이드소스랑 무도 직접만드신거같고요 굿이에요^^,
1499,두번시켜 먹었는데 반반도괜찮고무가직접하신거라특이했어요~,
1500,맛있었어요,
1501,맛있어요~ 식어도 맛있구요~,
1502,말이필요 없는곳 맛있어요 양도 많고요 닭 커요ㅋ 양념이 괜찮음 무가 맛있음!!!!,
1503,다른치킨집에 비해서 속살이부드럽고 깔끔해요 맛도잇꾸욤 ~잘먹엇씁니당 ~ㅎㅎ,
1504,자연을담아서그런지자연의맛이나네요! 잘먹었습니다,
1505,맛있어요.ㅎㅎ 특히 무 ! 매장에서 직접 만드시나봐요 반했음,
1506,올만에 치킨생각나서 순살닭강저미랑골뱅이시킴 ㅎㅎ 맛있겠다 빨리오기를~,
